Order ID,Customer ID,Item Name,Category,Quantity,Price,Order Time,Delivery Time (min),Customer Rating,City,Restaurant,Delivery Partner
ORD1205,CUST841,Hakka Noodles,Chinese,2,19.46,2025-04-29 06:27:46,30,4.3,Abu Dhabi,Burger Hut,NoonFood
ORD1206,CUST121,Gulab Jamun,Desserts,4,43.2,2025-02-08 22:19:40,40,5.0,Abu Dhabi,Burger Hut,Talabat
ORD1207,CUST989,Zinger Burger,Fast Food,5,52.41,2025-05-23 06:17:58,55,3.0,Dubai,Eat & Drink,NoonFood
ORD1208,CUST254,Chicken Biryani,Indian,5,31.44,2025-07-01 04:07:00,49,3.1,Sharjah,Jollibee,NoonFood
ORD1209,CUST414,Ice Cream,Desserts,1,49.04,2025-04-29 02:46:47,54,3.7,Sharjah,Al Baik,Talabat
ORD1210,CUST296,Hakka Noodles,Chinese,2,13.28,2025-04-07 12:38:33,28,3.6,Sharjah,Biryani Express,NoonFood
ORD1211,CUST714,Chocolate Cake,Desserts,5,55.89,2025-03-19 13:19:54,38,2.6,Dubai,Burger Hut,Zomato
ORD1212,CUST819,Zinger Burger,Fast Food,3,58.41,2025-03-21 18:52:38,54,4.4,Sharjah,Burger Hut,Zomato
ORD1213,CUST747,Spring Roll,Chinese,2,54.89,2025-03-09 10:57:54,46,3.8,Dubai,Jollibee,Zomato
ORD1214,CUST139,Fries,Fast Food,5,15.91,2025-03-10 20:30:50,20,3.7,Dubai,Burger Hut,Zomato
ORD1215,CUST925,Chicken Nuggets,Fast Food,4,50.31,2025-04-10 10:36:39,47,3.8,Dubai,Biryani Express,Zomato
ORD1216,CUST148,Manchurian,Chinese,1,51.1,2025-02-14 13:00:14,43,3.6,Abu Dhabi,Jollibee,Talabat
ORD1217,CUST675,Butter Naan,Indian,4,29.0,2025-02-21 13:46:48,33,4.0,Dubai,Eat & Drink,Talabat
ORD1218,CUST705,Fries,Fast Food,5,10.33,2025-04-09 23:50:27,26,2.9,Dubai,Eat & Drink,Talabat
ORD1219,CUST558,Cheese Bread,Bakery,4,25.16,2025-04-12 01:23:23,21,2.9,Abu Dhabi,Al Baik,Zomato
ORD1220,CUST719,Chocolate Cake,Desserts,2,32.68,2025-01-08 19:45:19,23,3.9,Abu Dhabi,Biryani Express,Zomato
ORD1221,CUST503,Manchurian,Chinese,2,20.85,2025-06-15 12:10:12,26,2.7,Abu Dhabi,Eat & Drink,NoonFood
ORD1222,CUST856,Fries,Fast Food,2,55.81,2025-02-26 17:33:47,48,3.0,Dubai,Jollibee,Talabat
ORD1223,CUST743,Chicken Nuggets,Fast Food,2,50.32,2025-03-03 05:02:35,58,4.7,Abu Dhabi,Eat & Drink,NoonFood
ORD1224,CUST110,Fries,Fast Food,5,27.87,2025-01-25 11:51:19,27,4.5,Sharjah,Jollibee,Talabat
ORD1225,CUST772,Croissant,Bakery,1,21.93,2025-03-07 16:20:02,59,2.9,Abu Dhabi,Jollibee,Deliveroo
ORD1226,CUST439,Ice Cream,Desserts,4,31.49,2025-04-27 21:20:08,40,4.6,Abu Dhabi,Biryani Express,NoonFood
ORD1227,CUST904,Hakka Noodles,Chinese,1,45.29,2025-03-11 00:50:18,26,4.5,Sharjah,Eat & Drink,Zomato
ORD1228,CUST956,Chocolate Cake,Desserts,5,43.6,2025-01-07 21:59:24,43,4.0,Sharjah,Jollibee,NoonFood
ORD1229,CUST415,Gulab Jamun,Desserts,3,11.41,2025-02-15 12:37:45,60,3.3,Abu Dhabi,Burger Hut,NoonFood
ORD1230,CUST708,Donut,Bakery,1,56.15,2025-04-26 14:15:58,27,3.7,Dubai,Al Baik,NoonFood
ORD1231,CUST979,Chocolate Cake,Desserts,5,40.49,2025-04-18 01:52:23,52,4.9,Sharjah,Eat & Drink,Zomato
ORD1232,CUST565,Fries,Fast Food,5,37.43,2025-04-13 17:02:14,26,4.5,Abu Dhabi,Burger Hut,Zomato
ORD1233,CUST393,Paneer Butter Masala,Indian,5,14.04,2025-02-02 15:32:15,54,2.6,Abu Dhabi,Al Baik,Talabat
ORD1234,CUST945,Chicken Biryani,Indian,5,10.14,2025-03-05 18:21:23,38,3.1,Dubai,Jollibee,Zomato
ORD1235,CUST243,Butter Naan,Indian,5,38.91,2025-02-19 22:57:23,29,3.6,Sharjah,Eat & Drink,Zomato
ORD1236,CUST798,Chicken Nuggets,Fast Food,2,36.47,2025-05-06 16:34:24,29,3.9,Abu Dhabi,Jollibee,Deliveroo
ORD1237,CUST424,Zinger Burger,Fast Food,5,20.94,2025-03-04 08:29:06,51,3.4,Abu Dhabi,Burger Hut,Talabat
ORD1238,CUST406,Zinger Burger,Fast Food,5,35.97,2025-06-26 17:05:46,40,4.2,Abu Dhabi,Jollibee,NoonFood
ORD1239,CUST557,Chicken Biryani,Indian,5,21.17,2025-05-19 15:32:20,29,3.3,Abu Dhabi,Jollibee,Talabat
ORD1240,CUST872,Hakka Noodles,Chinese,5,10.47,2025-02-19 05:38:17,36,4.1,Sharjah,Biryani Express,Zomato
ORD1241,CUST752,Gulab Jamun,Desserts,5,21.95,2025-06-06 04:56:50,59,3.8,Dubai,Biryani Express,Deliveroo
ORD1242,CUST224,Donut,Bakery,4,50.27,2025-06-27 21:31:25,52,3.0,Sharjah,Jollibee,Talabat
ORD1243,CUST730,Spring Roll,Chinese,1,53.42,2025-02-24 08:59:45,34,4.5,Dubai,Jollibee,NoonFood
ORD1244,CUST729,Butter Naan,Indian,5,49.12,2025-06-08 09:56:48,48,3.6,Abu Dhabi,Jollibee,NoonFood
ORD1245,CUST514,Hakka Noodles,Chinese,4,33.8,2025-05-07 16:16:25,35,2.7,Abu Dhabi,Jollibee,Talabat
ORD1246,CUST663,Chicken Biryani,Indian,4,59.76,2025-03-27 01:20:40,57,4.7,Sharjah,Al Baik,Deliveroo
ORD1247,CUST387,Ice Cream,Desserts,3,32.09,2025-01-08 07:31:02,27,4.1,Abu Dhabi,Biryani Express,Zomato
ORD1248,CUST780,Gulab Jamun,Desserts,1,12.23,2025-03-20 02:36:40,29,4.7,Dubai,Burger Hut,Deliveroo
ORD1249,CUST532,Chicken Biryani,Indian,4,35.54,2025-07-01 20:12:39,25,4.1,Sharjah,Eat & Drink,Deliveroo
ORD1250,CUST889,Chicken Biryani,Indian,2,35.16,2025-04-21 09:11:43,46,2.6,Sharjah,Burger Hut,Deliveroo
ORD1251,CUST646,Hakka Noodles,Chinese,1,40.57,2025-03-15 03:24:53,32,3.3,Dubai,Al Baik,NoonFood
ORD1252,CUST680,Manchurian,Chinese,4,35.07,2025-03-08 07:34:33,34,2.8,Abu Dhabi,Biryani Express,Deliveroo
ORD1253,CUST330,Cheese Bread,Bakery,1,29.21,2025-03-18 18:04:17,26,4.2,Abu Dhabi,Jollibee,Zomato
ORD1254,CUST913,Croissant,Bakery,3,39.67,2025-02-21 20:32:30,34,2.7,Abu Dhabi,Al Baik,NoonFood
ORD1255,CUST759,Chicken Nuggets,Fast Food,1,55.7,2025-01-07 04:58:38,24,4.9,Abu Dhabi,Jollibee,NoonFood
ORD1256,CUST467,Hakka Noodles,Chinese,5,33.96,2025-01-09 05:26:01,27,3.3,Dubai,Biryani Express,Deliveroo
ORD1257,CUST170,Ice Cream,Desserts,1,10.91,2025-05-18 17:36:38,22,3.6,Dubai,Jollibee,Deliveroo
ORD1258,CUST260,Chicken Biryani,Indian,4,51.42,2025-06-19 16:07:56,50,4.9,Sharjah,Jollibee,Zomato
ORD1259,CUST350,Zinger Burger,Fast Food,5,45.96,2025-03-19 22:31:59,45,3.6,Sharjah,Al Baik,NoonFood
ORD1260,CUST566,Butter Naan,Indian,2,20.13,2025-02-11 10:50:19,60,2.9,Dubai,Eat & Drink,Deliveroo
ORD1261,CUST225,Chicken Biryani,Indian,4,29.93,2025-04-30 01:10:29,38,3.2,Abu Dhabi,Burger Hut,Zomato
ORD1262,CUST729,Chicken Biryani,Indian,3,42.88,2025-05-27 14:06:26,24,2.7,Dubai,Eat & Drink,Talabat
ORD1263,CUST700,Chicken Biryani,Indian,5,37.22,2025-02-04 17:16:40,53,2.7,Abu Dhabi,Al Baik,Deliveroo
ORD1264,CUST268,Gulab Jamun,Desserts,1,16.12,2025-04-09 21:35:14,26,3.0,Sharjah,Al Baik,Talabat
ORD1265,CUST904,Butter Naan,Indian,5,33.35,2025-03-24 11:39:30,43,3.1,Abu Dhabi,Burger Hut,Deliveroo
ORD1266,CUST338,Paneer Butter Masala,Indian,3,10.73,2025-05-12 12:14:14,27,2.6,Sharjah,Al Baik,Zomato
ORD1267,CUST548,Butter Naan,Indian,1,53.51,2025-01-21 16:35:24,56,4.6,Dubai,Jollibee,NoonFood
ORD1268,CUST167,Butter Naan,Indian,2,17.22,2025-02-20 09:23:41,51,2.6,Dubai,Burger Hut,Deliveroo
ORD1269,CUST410,Croissant,Bakery,1,21.32,2025-01-02 14:49:22,27,4.6,Dubai,Biryani Express,Zomato
ORD1270,CUST899,Chicken Nuggets,Fast Food,5,15.71,2025-04-06 07:55:11,43,4.7,Abu Dhabi,Burger Hut,Talabat
ORD1271,CUST374,Hakka Noodles,Chinese,3,24.46,2025-03-20 17:58:42,34,4.9,Dubai,Al Baik,NoonFood
ORD1272,CUST289,Hakka Noodles,Chinese,1,38.35,2025-05-25 08:00:02,45,4.9,Abu Dhabi,Eat & Drink,Zomato
ORD1273,CUST459,Spring Roll,Chinese,5,12.09,2025-05-27 08:10:20,43,3.1,Abu Dhabi,Al Baik,NoonFood
ORD1274,CUST208,Manchurian,Chinese,2,22.78,2025-02-09 14:05:17,58,2.5,Dubai,Biryani Express,NoonFood
ORD1275,CUST759,Chicken Nuggets,Fast Food,3,15.19,2025-06-08 03:29:13,33,3.7,Dubai,Al Baik,Zomato
ORD1276,CUST376,Croissant,Bakery,1,27.1,2025-02-14 23:25:38,60,4.8,Sharjah,Jollibee,Zomato
ORD1277,CUST432,Zinger Burger,Fast Food,4,23.96,2025-03-10 10:31:23,59,3.0,Dubai,Jollibee,Zomato
ORD1278,CUST218,Manchurian,Chinese,1,24.95,2025-06-01 17:10:22,59,4.7,Sharjah,Burger Hut,Talabat
ORD1279,CUST697,Cheese Bread,Bakery,3,59.02,2025-06-12 01:20:03,40,3.2,Sharjah,Jollibee,NoonFood
ORD1280,CUST226,Donut,Bakery,2,57.64,2025-07-04 03:21:16,51,4.7,Dubai,Biryani Express,Zomato
ORD1281,CUST443,Butter Naan,Indian,1,21.93,2025-04-19 05:25:02,28,3.7,Abu Dhabi,Al Baik,Deliveroo
ORD1282,CUST179,Chocolate Cake,Desserts,1,16.97,2025-03-16 12:33:16,20,5.0,Abu Dhabi,Jollibee,Deliveroo
ORD1283,CUST837,Spring Roll,Chinese,4,53.24,2025-01-10 23:46:40,48,3.0,Sharjah,Jollibee,Talabat
ORD1284,CUST477,Ice Cream,Desserts,1,47.76,2025-02-03 22:58:47,49,4.7,Sharjah,Jollibee,Zomato
ORD1285,CUST891,Ice Cream,Desserts,3,38.58,2025-03-26 03:03:22,31,4.4,Dubai,Al Baik,NoonFood
ORD1286,CUST864,Zinger Burger,Fast Food,3,43.25,2025-03-18 11:16:27,27,3.8,Dubai,Jollibee,Zomato
ORD1287,CUST552,Manchurian,Chinese,3,17.02,2025-02-11 03:59:24,48,3.4,Sharjah,Eat & Drink,NoonFood
ORD1288,CUST573,Hakka Noodles,Chinese,2,41.99,2025-01-16 07:00:13,40,4.5,Abu Dhabi,Jollibee,Zomato
ORD1289,CUST896,Cheese Bread,Bakery,5,42.8,2025-03-18 14:48:57,60,4.0,Sharjah,Jollibee,Zomato
ORD1290,CUST725,Croissant,Bakery,3,24.07,2025-05-03 15:37:15,53,4.5,Abu Dhabi,Jollibee,Deliveroo
ORD1291,CUST395,Ice Cream,Desserts,5,27.53,2025-01-26 07:20:37,32,4.3,Abu Dhabi,Jollibee,NoonFood
ORD1292,CUST110,Ice Cream,Desserts,4,47.66,2025-06-12 21:24:07,59,3.6,Sharjah,Burger Hut,Deliveroo
ORD1293,CUST823,Croissant,Bakery,3,36.56,2025-02-12 19:28:19,46,4.5,Sharjah,Jollibee,NoonFood
ORD1294,CUST330,Chocolate Cake,Desserts,3,35.03,2025-03-19 23:09:51,32,3.7,Sharjah,Eat & Drink,NoonFood
ORD1295,CUST636,Croissant,Bakery,5,15.66,2025-01-02 20:29:29,39,5.0,Dubai,Biryani Express,Talabat
ORD1296,CUST838,Chicken Nuggets,Fast Food,1,55.32,2025-01-25 14:23:36,23,4.3,Dubai,Eat & Drink,NoonFood
ORD1297,CUST293,Hakka Noodles,Chinese,2,11.5,2025-04-20 13:14:48,40,4.3,Dubai,Burger Hut,Talabat
ORD1298,CUST513,Manchurian,Chinese,4,11.51,2025-05-04 06:35:46,52,5.0,Sharjah,Eat & Drink,Zomato
ORD1299,CUST693,Zinger Burger,Fast Food,4,30.31,2025-02-22 09:31:01,52,4.1,Dubai,Eat & Drink,NoonFood
ORD1300,CUST258,Spring Roll,Chinese,1,19.14,2025-05-02 21:12:47,39,3.7,Dubai,Biryani Express,NoonFood
ORD1301,CUST343,Cheese Bread,Bakery,2,44.12,2025-05-14 18:05:08,28,3.8,Sharjah,Jollibee,Zomato
ORD1302,CUST234,Paneer Butter Masala,Indian,3,58.45,2025-03-19 08:21:30,21,4.7,Sharjah,Eat & Drink,NoonFood
ORD1303,CUST692,Spring Roll,Chinese,4,42.59,2025-07-01 16:03:01,24,3.1,Abu Dhabi,Eat & Drink,NoonFood
ORD1304,CUST157,Hakka Noodles,Chinese,3,32.28,2025-01-03 09:31:41,56,4.3,Sharjah,Eat & Drink,Deliveroo
ORD1305,CUST661,Zinger Burger,Fast Food,1,36.59,2025-04-22 23:37:34,38,4.3,Abu Dhabi,Eat & Drink,Talabat
ORD1306,CUST374,Chicken Nuggets,Fast Food,1,11.76,2025-03-14 01:33:50,27,4.0,Dubai,Burger Hut,Deliveroo
ORD1307,CUST349,Ice Cream,Desserts,5,53.81,2025-01-28 14:13:27,36,3.1,Sharjah,Burger Hut,Talabat
ORD1308,CUST233,Ice Cream,Desserts,4,40.59,2025-02-09 03:13:41,60,3.3,Dubai,Eat & Drink,Zomato
ORD1309,CUST349,Butter Naan,Indian,2,52.94,2025-05-11 07:45:16,33,4.0,Abu Dhabi,Eat & Drink,Talabat
ORD1310,CUST489,Chocolate Cake,Desserts,3,25.32,2025-06-02 18:17:07,39,2.8,Abu Dhabi,Al Baik,NoonFood
ORD1311,CUST973,Fries,Fast Food,5,34.87,2025-06-03 11:06:37,43,3.4,Sharjah,Burger Hut,Deliveroo
ORD1312,CUST495,Gulab Jamun,Desserts,1,17.59,2025-07-01 02:30:33,43,3.4,Abu Dhabi,Eat & Drink,NoonFood
ORD1313,CUST946,Croissant,Bakery,4,40.5,2025-02-01 20:07:47,47,3.2,Dubai,Jollibee,Deliveroo
ORD1314,CUST270,Cheese Bread,Bakery,5,33.3,2025-02-03 20:10:51,53,2.5,Dubai,Biryani Express,Deliveroo
ORD1315,CUST205,Paneer Butter Masala,Indian,1,42.09,2025-03-05 05:58:27,30,4.0,Sharjah,Eat & Drink,Zomato
ORD1316,CUST931,Butter Naan,Indian,1,41.93,2025-07-01 05:40:28,53,4.1,Abu Dhabi,Burger Hut,Deliveroo
ORD1317,CUST784,Cheese Bread,Bakery,5,34.63,2025-01-23 23:09:28,32,4.5,Dubai,Biryani Express,Talabat
ORD1318,CUST963,Manchurian,Chinese,4,48.39,2025-02-21 20:49:53,32,2.5,Abu Dhabi,Eat & Drink,Talabat
ORD1319,CUST710,Fries,Fast Food,2,21.03,2025-05-22 06:34:50,58,3.0,Sharjah,Eat & Drink,Zomato
ORD1320,CUST609,Butter Naan,Indian,4,56.45,2025-03-04 00:13:14,45,4.7,Dubai,Burger Hut,NoonFood
ORD1321,CUST730,Chicken Nuggets,Fast Food,2,22.57,2025-05-16 17:24:33,52,3.8,Sharjah,Biryani Express,Deliveroo
ORD1322,CUST583,Croissant,Bakery,4,54.46,2025-05-23 00:34:17,27,4.5,Dubai,Biryani Express,Deliveroo
ORD1323,CUST379,Spring Roll,Chinese,3,58.46,2025-05-26 07:54:27,24,2.6,Dubai,Eat & Drink,NoonFood
ORD1324,CUST965,Butter Naan,Indian,2,14.19,2025-03-20 14:52:47,23,3.0,Dubai,Eat & Drink,Zomato
ORD1325,CUST940,Chocolate Cake,Desserts,3,55.13,2025-03-27 16:00:18,52,3.4,Abu Dhabi,Eat & Drink,Deliveroo
ORD1326,CUST534,Manchurian,Chinese,1,56.32,2025-04-14 20:16:32,60,4.3,Dubai,Eat & Drink,Deliveroo
ORD1327,CUST286,Ice Cream,Desserts,2,40.6,2025-03-21 05:53:57,33,4.7,Abu Dhabi,Al Baik,Deliveroo
ORD1328,CUST798,Croissant,Bakery,5,15.96,2025-01-20 03:30:33,47,3.5,Sharjah,Biryani Express,Deliveroo
ORD1329,CUST636,Spring Roll,Chinese,2,41.69,2025-01-01 17:36:27,48,4.3,Sharjah,Burger Hut,Deliveroo
ORD1330,CUST152,Chocolate Cake,Desserts,5,13.36,2025-06-29 14:57:56,39,4.5,Abu Dhabi,Al Baik,Talabat
ORD1331,CUST682,Chicken Nuggets,Fast Food,3,50.55,2025-06-28 05:14:44,33,4.1,Abu Dhabi,Jollibee,Talabat
ORD1332,CUST858,Gulab Jamun,Desserts,4,37.92,2025-02-25 19:14:24,58,4.1,Abu Dhabi,Eat & Drink,Talabat
ORD1333,CUST148,Hakka Noodles,Chinese,1,57.51,2025-05-05 10:45:22,22,2.6,Abu Dhabi,Biryani Express,Zomato
ORD1334,CUST642,Chicken Biryani,Indian,2,17.62,2025-01-18 21:11:41,51,4.9,Dubai,Biryani Express,NoonFood
ORD1335,CUST936,Croissant,Bakery,1,51.35,2025-01-08 10:32:53,48,4.3,Abu Dhabi,Biryani Express,Talabat
ORD1336,CUST449,Hakka Noodles,Chinese,3,11.39,2025-04-12 15:03:21,31,3.1,Abu Dhabi,Jollibee,NoonFood
ORD1337,CUST344,Spring Roll,Chinese,4,58.46,2025-05-05 10:13:34,30,3.2,Sharjah,Biryani Express,NoonFood
ORD1338,CUST588,Butter Naan,Indian,3,17.45,2025-05-04 11:56:53,60,2.9,Sharjah,Al Baik,Zomato
ORD1339,CUST415,Butter Naan,Indian,1,55.67,2025-05-23 21:34:32,27,3.1,Sharjah,Eat & Drink,Talabat
ORD1340,CUST862,Butter Naan,Indian,4,21.35,2025-06-10 02:50:40,49,3.3,Dubai,Eat & Drink,Zomato
ORD1341,CUST772,Ice Cream,Desserts,4,39.33,2025-04-04 08:46:04,43,3.1,Abu Dhabi,Biryani Express,Talabat
ORD1342,CUST326,Manchurian,Chinese,1,59.78,2025-03-03 12:36:14,25,3.0,Dubai,Al Baik,NoonFood
ORD1343,CUST237,Zinger Burger,Fast Food,4,13.54,2025-04-23 18:55:22,51,3.2,Abu Dhabi,Eat & Drink,NoonFood
ORD1344,CUST562,Chicken Biryani,Indian,5,29.26,2025-05-18 12:52:48,36,2.6,Sharjah,Burger Hut,Zomato
ORD1345,CUST549,Butter Naan,Indian,3,11.31,2025-03-19 11:26:29,53,3.8,Dubai,Biryani Express,Deliveroo
ORD1346,CUST175,Cheese Bread,Bakery,3,53.12,2025-01-10 07:45:02,29,3.4,Abu Dhabi,Eat & Drink,Deliveroo
ORD1347,CUST721,Donut,Bakery,2,32.92,2025-02-20 11:35:20,54,4.0,Sharjah,Biryani Express,Talabat
ORD1348,CUST854,Fries,Fast Food,4,55.32,2025-05-07 20:51:30,25,3.0,Dubai,Al Baik,Deliveroo
ORD1349,CUST166,Zinger Burger,Fast Food,1,45.08,2025-01-09 01:15:21,56,4.2,Dubai,Burger Hut,Deliveroo
ORD1350,CUST691,Zinger Burger,Fast Food,4,35.51,2025-06-04 04:02:56,36,4.8,Sharjah,Burger Hut,Deliveroo
ORD1351,CUST723,Croissant,Bakery,5,43.06,2025-06-11 18:21:21,41,3.0,Abu Dhabi,Eat & Drink,NoonFood
ORD1352,CUST469,Manchurian,Chinese,5,38.59,2025-06-17 07:22:09,51,3.0,Abu Dhabi,Eat & Drink,Zomato
ORD1353,CUST483,Donut,Bakery,1,27.54,2025-04-08 05:48:59,49,4.6,Abu Dhabi,Burger Hut,Zomato
ORD1354,CUST508,Fries,Fast Food,5,41.77,2025-01-09 04:44:25,57,4.0,Abu Dhabi,Eat & Drink,Zomato
ORD1355,CUST835,Donut,Bakery,2,58.59,2025-05-29 00:12:18,41,2.8,Dubai,Burger Hut,Zomato
ORD1356,CUST609,Croissant,Bakery,2,59.79,2025-05-21 17:38:19,41,4.2,Dubai,Burger Hut,NoonFood
ORD1357,CUST547,Fries,Fast Food,1,29.59,2025-03-15 23:57:44,26,3.5,Dubai,Biryani Express,Deliveroo
ORD1358,CUST300,Zinger Burger,Fast Food,5,29.9,2025-04-28 19:55:17,35,3.2,Abu Dhabi,Eat & Drink,Talabat
ORD1359,CUST387,Donut,Bakery,5,22.55,2025-01-04 23:58:02,53,4.8,Sharjah,Burger Hut,Talabat
ORD1360,CUST886,Gulab Jamun,Desserts,3,20.01,2025-03-07 23:14:25,31,4.4,Sharjah,Burger Hut,Deliveroo
ORD1361,CUST301,Cheese Bread,Bakery,5,46.47,2025-05-19 02:29:29,45,4.4,Dubai,Biryani Express,NoonFood
ORD1362,CUST235,Manchurian,Chinese,2,47.93,2025-06-08 10:14:41,34,2.6,Sharjah,Al Baik,Zomato
ORD1363,CUST944,Chicken Nuggets,Fast Food,4,42.41,2025-06-06 03:35:50,25,2.9,Dubai,Al Baik,NoonFood
ORD1364,CUST633,Spring Roll,Chinese,2,35.42,2025-02-20 15:13:16,46,3.8,Dubai,Eat & Drink,Zomato
ORD1365,CUST936,Chocolate Cake,Desserts,5,25.49,2025-05-08 17:50:28,53,2.9,Abu Dhabi,Eat & Drink,Zomato
ORD1366,CUST329,Paneer Butter Masala,Indian,4,42.93,2025-02-19 11:28:36,49,4.5,Abu Dhabi,Jollibee,Deliveroo
ORD1367,CUST910,Spring Roll,Chinese,4,56.14,2025-05-01 04:12:06,23,3.6,Abu Dhabi,Al Baik,Deliveroo
ORD1368,CUST683,Fries,Fast Food,5,56.34,2025-03-11 19:19:58,44,2.9,Sharjah,Jollibee,Talabat
ORD1369,CUST368,Fries,Fast Food,5,39.1,2025-03-01 02:41:29,59,3.6,Dubai,Jollibee,Zomato
ORD1370,CUST667,Hakka Noodles,Chinese,2,26.13,2025-02-09 04:03:35,50,2.6,Dubai,Jollibee,Deliveroo
ORD1371,CUST696,Spring Roll,Chinese,4,18.65,2025-06-30 17:12:42,48,3.1,Abu Dhabi,Biryani Express,Zomato
ORD1372,CUST410,Zinger Burger,Fast Food,4,17.51,2025-01-04 22:12:05,30,3.6,Sharjah,Burger Hut,Zomato
ORD1373,CUST236,Spring Roll,Chinese,2,25.57,2025-06-01 16:58:38,27,4.5,Dubai,Jollibee,Deliveroo
ORD1374,CUST766,Croissant,Bakery,4,20.36,2025-05-15 21:19:49,22,4.6,Abu Dhabi,Al Baik,Talabat
ORD1375,CUST164,Cheese Bread,Bakery,3,20.02,2025-01-20 23:50:18,35,2.9,Abu Dhabi,Al Baik,Talabat
ORD1376,CUST642,Zinger Burger,Fast Food,3,46.5,2025-03-06 02:58:35,32,3.2,Abu Dhabi,Burger Hut,NoonFood
ORD1377,CUST321,Ice Cream,Desserts,5,47.92,2025-06-17 19:27:17,35,4.3,Abu Dhabi,Jollibee,Zomato
ORD1378,CUST679,Cheese Bread,Bakery,2,16.74,2025-06-19 20:45:02,35,3.9,Sharjah,Eat & Drink,Zomato
ORD1379,CUST307,Chicken Nuggets,Fast Food,3,16.56,2025-06-07 14:28:11,37,3.3,Abu Dhabi,Jollibee,Talabat
ORD1380,CUST911,Spring Roll,Chinese,5,56.38,2025-01-12 14:22:53,56,2.8,Abu Dhabi,Burger Hut,Deliveroo
ORD1381,CUST296,Ice Cream,Desserts,5,57.52,2025-05-14 02:49:22,40,2.6,Abu Dhabi,Jollibee,NoonFood
ORD1382,CUST280,Ice Cream,Desserts,4,40.37,2025-05-27 15:47:12,31,3.2,Sharjah,Jollibee,NoonFood
ORD1383,CUST196,Chicken Biryani,Indian,1,14.06,2025-02-03 12:23:54,50,3.7,Sharjah,Burger Hut,Talabat
ORD1384,CUST533,Spring Roll,Chinese,2,26.55,2025-05-25 22:38:50,60,2.6,Sharjah,Al Baik,Talabat
ORD1385,CUST870,Chicken Nuggets,Fast Food,5,26.63,2025-04-05 10:24:45,25,2.5,Abu Dhabi,Al Baik,Zomato
ORD1386,CUST387,Chicken Nuggets,Fast Food,5,58.18,2025-03-23 11:43:42,45,4.7,Dubai,Eat & Drink,Zomato
ORD1387,CUST970,Hakka Noodles,Chinese,2,33.35,2025-06-20 06:04:30,33,3.3,Dubai,Jollibee,NoonFood
ORD1388,CUST361,Butter Naan,Indian,5,25.41,2025-02-10 01:55:59,54,4.2,Sharjah,Eat & Drink,NoonFood
ORD1389,CUST160,Chicken Biryani,Indian,5,31.51,2025-02-28 01:22:18,29,4.6,Abu Dhabi,Al Baik,Talabat
ORD1390,CUST131,Fries,Fast Food,4,56.79,2025-06-05 00:12:06,36,3.8,Sharjah,Biryani Express,Deliveroo
ORD1391,CUST471,Chocolate Cake,Desserts,3,36.33,2025-05-09 05:44:49,49,3.5,Dubai,Biryani Express,NoonFood
ORD1392,CUST819,Zinger Burger,Fast Food,3,15.42,2025-04-16 22:24:03,29,2.6,Sharjah,Eat & Drink,NoonFood
ORD1393,CUST333,Chicken Nuggets,Fast Food,4,29.77,2025-01-14 08:20:57,58,4.0,Sharjah,Burger Hut,NoonFood
ORD1394,CUST926,Chicken Biryani,Indian,5,16.04,2025-06-25 17:51:40,59,4.4,Abu Dhabi,Burger Hut,NoonFood
ORD1395,CUST679,Manchurian,Chinese,4,25.12,2025-05-25 12:17:57,26,3.3,Abu Dhabi,Burger Hut,Zomato
ORD1396,CUST139,Hakka Noodles,Chinese,3,30.28,2025-06-13 18:39:58,24,4.9,Dubai,Al Baik,Talabat
ORD1397,CUST620,Hakka Noodles,Chinese,1,58.4,2025-06-22 07:02:43,29,4.8,Abu Dhabi,Biryani Express,Talabat
ORD1398,CUST897,Paneer Butter Masala,Indian,2,31.5,2025-02-27 13:50:43,31,4.1,Abu Dhabi,Biryani Express,Deliveroo
ORD1399,CUST832,Cheese Bread,Bakery,5,27.38,2025-02-23 01:58:39,22,3.1,Dubai,Eat & Drink,Zomato
ORD1400,CUST597,Chicken Nuggets,Fast Food,4,27.02,2025-03-20 09:34:23,20,4.2,Abu Dhabi,Jollibee,NoonFood
ORD1401,CUST604,Paneer Butter Masala,Indian,3,45.03,2025-01-17 18:34:06,22,3.1,Abu Dhabi,Biryani Express,Talabat
ORD1402,CUST167,Hakka Noodles,Chinese,1,40.72,2025-04-15 21:42:56,39,3.0,Dubai,Biryani Express,Deliveroo
ORD1403,CUST420,Paneer Butter Masala,Indian,5,10.22,2025-01-02 23:14:09,26,4.3,Sharjah,Jollibee,Talabat
ORD1404,CUST926,Ice Cream,Desserts,5,43.44,2025-03-10 15:53:34,22,4.1,Sharjah,Al Baik,NoonFood
ORD1405,CUST924,Chicken Biryani,Indian,1,29.77,2025-01-03 05:31:53,57,4.5,Sharjah,Biryani Express,Talabat
ORD1406,CUST632,Croissant,Bakery,3,26.95,2025-06-17 08:11:37,50,4.4,Sharjah,Al Baik,Zomato
ORD1407,CUST599,Gulab Jamun,Desserts,1,11.91,2025-04-07 00:17:15,35,3.4,Sharjah,Jollibee,NoonFood
ORD1408,CUST315,Fries,Fast Food,1,48.82,2025-04-18 15:33:13,36,3.4,Sharjah,Biryani Express,NoonFood
ORD1409,CUST299,Hakka Noodles,Chinese,3,34.99,2025-03-08 12:14:03,57,4.4,Dubai,Al Baik,Deliveroo
